Dat;Region_ID;FD_ID;Umsatz
2021-10-07;71;1;4729416,01
2021-10-07;72;6;2301419,31
2021-10-07;73;5;4649317,13
2021-10-07;74;6;4227571,15
2021-10-07;75;8;1106689,79
2021-10-07;76;1;4456469,99
2021-10-07;77;1;90517085,75
2021-10-07;78;2;16166556,91
2021-10-07;86;6;2898090,74
2021-10-07;89;6;859309,45
2021-10-07;91;3;215213,97
2021-10-07;92;3;40297,75
2021-10-07;94;3;30891,78
2021-10-08;01;3;597973,74
2021-10-08;02;5;6063535
2021-10-08;03;8;184198,26
2021-10-08;04;7;105042,52
2021-10-08;05;4;404179,58
2021-10-08;06;4;187385,82
2021-10-08;07;4;396708,43
2021-10-08;08;3;132877,41
2021-10-08;09;4;457968
2021-10-08;10;2;697615,9
2021-10-08;11;2;794094,92
2021-10-08;12;5;422731,04
2021-10-08;13;5;750222,56
2021-10-08;14;8;253923,58
2021-10-08;15;4;1373908,79
2021-10-08;16;5;10068373,31
2021-10-08;17;7;176454,97
2021-10-08;18;5;3733715,88
2021-10-08;19;7;334768,72
2021-10-08;20;4;145764,24
2021-10-08;21;5;1145561,36
2021-10-08;22;7;2086781,12
2021-10-08;23;3;27714041,21
2021-10-08;24;7;4716923,81
2021-10-08;25;8;2923334,86
2021-10-08;26;4;10874437,55
2021-10-08;27;8;66682,45
2021-10-08;28;8;157465,98
2021-10-08;29;2;880085,1
2021-10-08;30;3;4907239,23
2021-10-08;31;1;8822817,36
2021-10-08;32;1;1969945,91
2021-10-08;33;1;2172564,5
2021-10-08;34;3;5180050,86
2021-10-08;35;2;2027762,79
2021-10-08;36;1;7999256
2021-10-08;37;1;1107398,46
2021-10-08;38;7;2072944,2
2021-10-08;39;2;775194,43
2021-10-08;40;1;3913949,73
2021-10-08;41;8;4508,32
2021-10-08;42;7;1373872,74
2021-10-08;43;5;710911,67
2021-10-08;44;1;845157,85
2021-10-08;45;6;997753,11
2021-10-08;46;1;2167320,38
2021-10-08;47;2;2680657,58
2021-10-08;48;1;5082783,31
2021-10-08;49;8;96445,42
2021-10-08;50;1;26791968,05
2021-10-08;51;2;415356,57
2021-10-08;52;5;5794535,01
2021-10-08;53;2;949094,69
2021-10-08;54;7;5346870,47
2021-10-08;55;7;1437811,86
2021-10-08;56;5;4572863,99
2021-10-08;57;1;2589050,79
2021-10-08;58;5;916805,65
2021-10-08;59;5;2120818,79
2021-10-08;60;2;868979,73
2021-10-08;61;3;23991668,83
2021-10-08;62;1;2014917,72
2021-10-08;63;5;8627567,58
2021-10-08;64;5;2887485,91
2021-10-08;65;8;101595,26
2021-10-08;66;6;7439927,54
2021-10-08;67;1;1842870,28
2021-10-08;68;1;2125304,97
2021-10-08;69;1;2614113,72
2021-10-08;70;7;715572,63
2021-10-08;71;1;4847183,35
2021-10-08;72;6;2267049,96
2021-10-08;73;5;4510331,27
2021-10-08;74;6;4265272,08
2021-10-08;75;8;967712,13
2021-10-08;76;1;3461213,95
2021-10-08;77;1;95381410,23
2021-10-08;78;2;17243141,83
2021-10-08;86;6;2970435,46
2021-10-08;87;8;80571,29
2021-10-08;89;6;888913,58
2021-10-08;91;3;174557,91
2021-10-08;92;3;34734,7
2021-10-08;94;3;22772,18
2021-10-09;01;3;322133,44
2021-10-09;02;5;4372074,96
2021-10-09;03;8;164444,2
2021-10-09;04;7;46104,34
2021-10-09;05;4;273467,12
2021-10-09;06;4;139224,7
2021-10-09;07;4;301900,11
2021-10-09;08;3;49066,79
2021-10-09;09;4;427461,74
2021-10-09;10;2;428714,99
2021-10-09;11;2;722187,63
2021-10-09;12;5;269903,4
2021-10-09;13;5;533130,51
2021-10-09;14;8;162248,16
2021-10-09;15;4;1046070,09
2021-10-09;16;5;7203787,75
2021-10-09;17;7;81923,16
2021-10-09;18;5;1963039,97
2021-10-09;19;7;280133,2
2021-10-09;20;4;168986,97
2021-10-09;21;5;853779,31
2021-10-09;22;7;1346490,47
2021-10-09;23;3;18479325,61
2021-10-09;24;7;3131163,4
2021-10-09;25;8;2341981,24
2021-10-09;26;4;6952294,29
2021-10-09;27;8;73924,78
2021-10-09;28;8;115553,78
2021-10-09;29;2;484753,6
2021-10-09;30;3;3012814,28
2021-10-09;31;1;6697710,1
2021-10-09;32;1;1456839,57
2021-10-09;33;1;1079486,27
2021-10-09;34;3;3383867,61
2021-10-09;35;2;1194349,07
2021-10-09;36;1;4659723,03
2021-10-09;37;1;536159,43
2021-10-09;38;7;1675239,36
2021-10-09;39;2;482944,74
2021-10-09;40;1;2899241,42
2021-10-09;41;8;1030,48
2021-10-09;42;7;757691,55
2021-10-09;43;5;461901,29
2021-10-09;44;1;647492,31
2021-10-09;45;6;527396,4
2021-10-09;46;1;1066567,51
2021-10-09;47;2;1720727,35
2021-10-09;48;1;2839601,69
2021-10-09;49;8;131888,7
2021-10-09;50;1;16595268,5
2021-10-09;51;2;306112,76
2021-10-09;52;5;3613599,98
2021-10-09;53;2;557311,47
2021-10-09;54;7;3733378,52
2021-10-09;55;7;1044704,15
2021-10-09;56;5;3364558,4
2021-10-09;57;1;1560524,5
2021-10-09;58;5;539335,02
2021-10-09;59;5;1384652,45
2021-10-09;60;2;465880,45
2021-10-09;61;3;16158083,32
2021-10-09;62;1;958832,75
2021-10-09;63;5;5638008,8
2021-10-09;64;5;1907337,91
2021-10-09;65;8;93540,71
2021-10-09;66;6;5268094,12
2021-10-09;67;1;786550,14
2021-10-09;68;1;1352437,86
2021-10-09;69;1;1371787,96
2021-10-09;70;7;498681,72
2021-10-09;71;1;2785377,68
2021-10-09;72;6;1525408,66
2021-10-09;73;5;4552425,5
2021-10-09;74;6;2636467,63
2021-10-09;75;8;564552,77
2021-10-09;76;1;2183398,67
2021-10-09;77;1;58633480,91
2021-10-09;78;2;10711877,42
2021-10-09;86;6;2307462,52
2021-10-09;89;6;645456,13
2021-10-09;91;3;189426,95
2021-10-09;92;3;1021,3
2021-10-09;94;3;73084,39
2021-10-10;01;3;263486,78
2021-10-10;02;5;3048111,08
2021-10-10;03;8;134980,46
2021-10-10;04;7;53463,73
2021-10-10;05;4;239499,77
2021-10-10;06;4;260777,63
2021-10-10;07;4;302166,92
2021-10-10;08;3;55270,85
2021-10-10;09;4;203251,01
2021-10-10;10;2;310968,85
2021-10-10;11;2;544703,01
2021-10-10;12;5;277142,6
2021-10-10;13;5;455623,47
2021-10-10;14;8;66784,05
2021-10-10;15;4;691351,37
2021-10-10;16;5;5359182,28
2021-10-10;17;7;3542,39
2021-10-10;18;5;1828436,27
2021-10-10;19;7;254537,62
2021-10-10;20;4;46843,22
2021-10-10;21;5;523296,7
2021-10-10;22;7;1166822,42
2021-10-10;23;3;14562038,21
2021-10-10;24;7;2276678,76
2021-10-10;25;8;1999401,04
2021-10-10;26;4;5084256,78
2021-10-10;27;8;76425,51
2021-10-10;28;8;104711,68
2021-10-10;29;2;359559,85
2021-10-10;30;3;3321801,7
2021-10-10;31;1;5226863,96
2021-10-10;32;1;932656,82
2021-10-10;33;1;871790,23
2021-10-10;34;3;2878972,44
2021-10-10;35;2;870546,95
2021-10-10;36;1;3802564,19
2021-10-10;37;1;504059,3
2021-10-10;38;7;1427598,31
2021-10-10;39;2;427833,83
2021-10-10;40;1;2130875,11
2021-10-10;42;7;755715,36
2021-10-10;43;5;431649,57
2021-10-10;44;1;516857,33
2021-10-10;45;6;438766,94
2021-10-10;46;1;1060512,09
2021-10-10;47;2;1426421,32
2021-10-10;48;1;2611103,87
2021-10-10;49;8;116532,21
2021-10-10;50;1;12633020,67
2021-10-10;51;2;178370,94
2021-10-10;52;5;3101304,1
2021-10-10;53;2;719602,27
2021-10-10;54;7;3665241,42
2021-10-10;55;7;850366,01
2021-10-10;56;5;2670888,88
2021-10-10;57;1;1179858,45
2021-10-10;58;5;576838,63
2021-10-10;59;5;1161577,49
2021-10-10;60;2;319668,49
2021-10-10;61;3;11445952,57
2021-10-10;62;1;836006,7
2021-10-10;63;5;4281416,09
2021-10-10;64;5;1533469,58
2021-10-10;65;8;88641,11
2021-10-10;66;6;4184141,85
2021-10-10;67;1;621690,81
2021-10-10;68;1;920437,28
2021-10-10;69;1;1458221,08
2021-10-10;70;7;498520,51
2021-10-10;71;1;2260867,46
2021-10-10;72;6;1390074
2021-10-10;73;5;4062217,62
2021-10-10;74;6;2260137,82
2021-10-10;75;8;738092,19
2021-10-10;76;1;1482459,89
2021-10-10;77;1;47859302,99
2021-10-10;78;2;8003439,24
2021-10-10;86;6;1899072,35
2021-10-10;87;8;22847,81
2021-10-10;89;6;591730,36
2021-10-10;91;3;292604,05
2021-10-10;92;3;10144,44
2021-10-10;94;3;148566,59
2021-10-11;01;3;544166,41
2021-10-11;02;5;4386482,05
2021-10-11;03;8;244356,37
2021-10-11;04;7;98272,75
2021-10-11;05;4;472191,24
2021-10-11;06;4;271701,41
2021-10-11;07;4;324691,46
2021-10-11;08;3;164531,68
2021-10-11;09;4;449273,86
2021-10-11;10;2;547304,24
2021-10-11;11;2;1032664,85
2021-10-11;12;5;362839,12
2021-10-11;13;5;563351,86
2021-10-11;14;8;158531,06
2021-10-11;15;4;1704693,24
2021-10-11;16;5;9315787,39
2021-10-11;17;7;117185,49
2021-10-11;18;5;3761768,74
2021-10-11;19;7;343785,14
2021-10-11;20;4;104050,88
2021-10-11;21;5;1108636,11
2021-10-11;22;7;1984608,52
2021-10-11;23;3;27775472,16
2021-10-11;24;7;4063997,3
2021-10-11;25;8;2504508,67
2021-10-11;26;4;10517181,92
2021-10-11;27;8;112458,98
2021-10-11;28;8;93617,6
2021-10-11;29;2;888826,1
2021-10-11;30;3;4272807,88
2021-10-11;31;1;8598422,52
2021-10-11;32;1;1841461,73
2021-10-11;33;1;2014209,18
2021-10-11;34;3;4708171,61
2021-10-11;35;2;1939421,3
2021-10-11;36;1;7413763,92
2021-10-11;37;1;1256103,51
2021-10-11;38;7;1941662,43
2021-10-11;39;2;468652,34
2021-10-11;40;1;3825732,33
2021-10-11;41;8;3855,13
2021-10-11;42;7;1184903,77
2021-10-11;43;5;526445,02
2021-10-11;44;1;1012777,49
2021-10-11;45;6;691796,02
2021-10-11;46;1;1669379,47
2021-10-11;47;2;2727955,58
2021-10-11;48;1;4642127,8
2021-10-11;49;8;117675,93
2021-10-11;50;1;25436143,7
2021-10-11;51;2;438873,3
2021-10-11;52;5;5837149,88
2021-10-11;53;2;1065384,36
2021-10-11;54;7;5226763,2
2021-10-11;55;7;1507078,26
2021-10-11;56;5;3584419,86
2021-10-11;57;1;2425145,22
2021-10-11;58;5;978182,4
2021-10-11;59;5;1679900,25
2021-10-11;60;2;985079,53
2021-10-11;61;3;21743859,09
2021-10-11;62;1;1966421,82
2021-10-11;63;5;8272342,77
2021-10-11;64;5;2858852,4
2021-10-11;65;8;70200,6
2021-10-11;66;6;6754206,91
2021-10-11;67;1;1510945,33
2021-10-11;68;1;1928134,02
2021-10-11;69;1;2591577,2
2021-10-11;70;7;564771,3
2021-10-11;71;1;4829209,34
2021-10-11;72;6;1902677,29
2021-10-11;73;5;4144535,19
2021-10-11;74;6;3808100,63
2021-10-11;75;8;885769,56
2021-10-11;76;1;3797217,05
2021-10-11;77;1;88120067,41
2021-10-11;78;2;15762138,46
2021-10-11;83;2;10217,08
2021-10-11;86;6;2887125,3
2021-10-11;87;8;147446,04
2021-10-11;89;6;806048,27
2021-10-11;91;3;121965,74
2021-10-11;92;3;12080,59
2021-10-11;94;3;130367,65
2021-10-12;01;3;607937,46
2021-10-12;02;5;5762429,08
2021-10-12;03;8;223925,11
2021-10-12;04;7;67754,71
2021-10-12;05;4;425530,08
2021-10-12;06;4;422369,84
2021-10-12;07;4;262618,67
2021-10-12;08;3;151827,63
2021-10-12;09;4;519911,72
2021-10-12;10;2;557515,05
2021-10-12;11;2;1000200,04
2021-10-12;12;5;386711,55
2021-10-12;13;5;1023024,01
2021-10-12;14;8;233956,31
2021-10-12;15;4;957904,22
2021-10-12;16;5;9880636,44
2021-10-12;17;7;301325,29
2021-10-12;18;5;3664563,2
2021-10-12;19;7;259772,61
2021-10-12;20;4;94008,93
2021-10-12;21;5;975018,16
2021-10-12;22;7;2040351,13
2021-10-12;23;3;29586590,83
2021-10-12;24;7;4711159,64
2021-10-12;25;8;2636918,29
2021-10-12;26;4;11146468
2021-10-12;27;8;189064,82
2021-10-12;28;8;150748,45
2021-10-12;29;2;826671,94
2021-10-12;30;3;4209996,8
2021-10-12;31;1;8931016,79
2021-10-12;32;1;1845853,85
2021-10-12;33;1;1958981,42
2021-10-12;34;3;5065070,14
2021-10-12;35;2;1880726,16
2021-10-12;36;1;7724857,88
2021-10-12;37;1;1155850,97
2021-10-12;38;7;1928506,37
2021-10-12;39;2;473428,92
2021-10-12;40;1;4013594,91
2021-10-12;41;8;2404,81
2021-10-12;42;7;1424717,3
2021-10-12;43;5;596386,93
2021-10-12;44;1;859334,7
2021-10-12;45;6;734235,73
2021-10-12;46;1;1905861,1
2021-10-12;47;2;2848869,21
2021-10-12;48;1;5101860,7
2021-10-12;49;8;136816,85
2021-10-12;50;1;26154836,81
2021-10-12;51;2;391579,04
2021-10-12;52;5;6455467,35
2021-10-12;53;2;1286978,04
2021-10-12;54;7;5437411,73
2021-10-12;55;7;1576328,88
2021-10-12;56;5;4629991,97
2021-10-12;57;1;2406986,19
2021-10-12;58;5;1057976,28
2021-10-12;59;5;1900998,84
2021-10-12;60;2;808192,57
2021-10-12;61;3;23765952,11
2021-10-12;62;1;2225344,48
2021-10-12;63;5;8564967,99
2021-10-12;64;5;2880065,21
2021-10-12;65;8;112446,59
2021-10-12;66;6;6930597,29
2021-10-12;67;1;1799748,96
2021-10-12;68;1;2007841,99
2021-10-12;69;1;2350708,95
2021-10-12;70;7;688885,69
2021-10-12;71;1;4704287,66
2021-10-12;72;6;2122822,05
2021-10-12;73;5;5160254,48
2021-10-12;74;6;4337406,96
2021-10-12;75;8;1219901,86
2021-10-12;76;1;3768085,31
2021-10-12;77;1;89782830,09
2021-10-12;78;2;15630895,02
2021-10-12;79;8;825,68
2021-10-12;83;2;20251,45
2021-10-12;86;6;2968615,61
2021-10-12;87;8;91905,51
2021-10-12;89;6;802324,37
2021-10-12;91;3;159865,64
2021-10-12;92;3;6641,51
2021-10-12;94;3;164153,58
2021-10-13;01;3;606363,66
2021-10-13;02;5;6866603,37
2021-10-13;03;8;213548,82
2021-10-13;04;7;86063,68
2021-10-13;05;4;375039,37
2021-10-13;06;4;184230,68
2021-10-13;07;4;494632,95
2021-10-13;08;3;171934,22
2021-10-13;09;4;506890,88
2021-10-13;10;2;697017,84
2021-10-13;11;2;1164074,48
2021-10-13;12;5;589735,07
2021-10-13;13;5;1083275,87
2021-10-13;14;8;338514,25
2021-10-13;15;4;1178388,05
2021-10-13;16;5;9437458,52
2021-10-13;17;7;173352,67
2021-10-13;18;5;4056081,96
2021-10-13;19;7;287877,29
2021-10-13;20;4;147279,06
2021-10-13;21;5;1123532,53
2021-10-13;22;7;2105542,16
2021-10-13;23;3;29314917,13
2021-10-13;24;7;4723828,76
2021-10-13;25;8;2684606,01
2021-10-13;26;4;11257091,69
2021-10-13;27;8;100916,92
2021-10-13;28;8;130205,19
2021-10-13;29;2;755744,22
2021-10-13;30;3;4370748,71
2021-10-13;31;1;9019771,4
2021-10-13;32;1;2045361,72
2021-10-13;33;1;2342162,71
2021-10-13;34;3;4901556,62
2021-10-13;35;2;1979572,42
2021-10-13;36;1;7948374,47
2021-10-13;37;1;1195306,43
2021-10-13;38;7;1983075,86
2021-10-13;39;2;571006,09
2021-10-13;40;1;3711899,18
2021-10-13;41;8;4457,08
2021-10-13;42;7;1485509,33
2021-10-13;43;5;677078,5
2021-10-13;44;1;889823,66
2021-10-13;45;6;661905,95
2021-10-13;46;1;1928524,56
2021-10-13;47;2;2659462,03
2021-10-13;48;1;4386984,49
2021-10-13;49;8;263092,97
2021-10-13;50;1;25336637,32
2021-10-13;51;2;373462,23
2021-10-13;52;5;6400820,3
2021-10-13;53;2;1101734,22
2021-10-13;54;7;5755023,69
2021-10-13;55;7;1266844,76
2021-10-13;56;5;4531813,18
2021-10-13;57;1;2461321,96
2021-10-13;58;5;1016831,65
2021-10-13;59;5;2316944,99
2021-10-13;60;2;1105473,2
2021-10-13;61;3;24346399,94
2021-10-13;62;1;1991253,62
2021-10-13;63;5;8517758,71
2021-10-13;64;5;3202099,19
2021-10-13;65;8;83194,43
2021-10-13;66;6;7311961,8
2021-10-13;67;1;1778246,29
2021-10-13;68;1;2101427,44
2021-10-13;69;1;2759294,76
2021-10-13;70;7;735745,48
2021-10-13;71;1;4263847,39
2021-10-13;72;6;1952057,35
2021-10-13;73;5;4833217,55
2021-10-13;74;6;4228681,15
2021-10-13;75;8;1259128,02
2021-10-13;76;1;4309060,59
2021-10-13;77;1;89800772,21
2021-10-13;78;2;15820816,75
2021-10-13;86;6;2972890,03
2021-10-13;87;8;16036,71
2021-10-13;89;6;961684,92
2021-10-13;91;3;181892,14
2021-10-13;92;3;14598,55
2021-10-13;94;3;145287,4
2021-10-14;01;3;607796,86
2021-10-14;02;5;6788171,32
2021-10-14;03;8;258833,97
2021-10-14;04;7;104565,12
2021-10-14;05;4;348419,52
2021-10-14;06;4;321686,13
2021-10-14;07;4;367035,26
2021-10-14;08;3;148708,74
2021-10-14;09;4;398765,62
2021-10-14;10;2;518595,07
2021-10-14;11;2;1163714,12
2021-10-14;12;5;356619
2021-10-14;13;5;1164175,5
2021-10-14;14;8;127546,56
2021-10-14;15;4;1147869,84
2021-10-14;16;5;9538429,98
2021-10-14;17;7;149537,8
2021-10-14;18;5;3658737,56
2021-10-14;19;7;331276,03
2021-10-14;20;4;186035,88
2021-10-14;21;5;1137979,34
2021-10-14;22;7;2085386,21
2021-10-14;23;3;29490951,13
2021-10-14;24;7;4659866,72
2021-10-14;25;8;2638918,05
2021-10-14;26;4;10904889,2
2021-10-14;27;8;126934,47
2021-10-14;28;8;237482
2021-10-14;29;2;826544,78
2021-10-14;30;3;4852621,37
2021-10-14;31;1;7959312,34
2021-10-14;32;1;2070761,34
2021-10-14;33;1;1999716,23
2021-10-14;34;3;4935364,55
2021-10-14;35;2;2080312,25
2021-10-14;36;1;7996834,77
2021-10-14;37;1;1218753,91
2021-10-14;38;7;1862799,91
2021-10-14;39;2;707440,98
2021-10-14;40;1;3784008,52
2021-10-14;41;8;864,42
2021-10-14;42;7;1332869,95
2021-10-14;43;5;698896,59
2021-10-14;44;1;1049655,89
2021-10-14;45;6;746073,97
2021-10-14;46;1;1911792,95
2021-10-14;47;2;2905855,71
2021-10-14;48;1;4822419,71
2021-10-14;49;8;133786,57
2021-10-14;50;1;25361154,7
2021-10-14;51;2;432070,67
2021-10-14;52;5;6574700,6
2021-10-14;53;2;1043242,61
2021-10-14;54;7;5676988,12
2021-10-14;55;7;1445263,53
2021-10-14;56;5;4470842,32
2021-10-14;57;1;2286194,41
2021-10-14;58;5;1054366,37
2021-10-14;59;5;1967436,79
2021-10-14;60;2;932756,86
2021-10-14;61;3;24089260,91
2021-10-14;62;1;1806908,27
2021-10-14;63;5;8879547,43
2021-10-14;64;5;2881430,5
2021-10-14;65;8;109301,9
2021-10-14;66;6;7336320,11
2021-10-14;67;1;1676202,12
2021-10-14;68;1;2097162,42
2021-10-14;69;1;2675955,68
2021-10-14;70;7;792345,81
2021-10-14;71;1;4572176,92
2021-10-14;72;6;2112495,41
2021-10-14;73;5;4917713,69
2021-10-14;74;6;4160839,67
2021-10-14;75;8;1284727,41
2021-10-14;76;1;4120058,05
2021-10-14;77;1;90693664,51
2021-10-14;78;2;16436953,51
2021-10-14;83;2;24451,16
2021-10-14;86;6;3135248,26
2021-10-14;87;8;63497,73
2021-10-14;89;6;868937,66
2021-10-14;91;3;267618,32
2021-10-14;92;3;35994,4
2021-10-14;94;3;173867,59
2021-10-15;01;3;688478,73
2021-10-15;02;5;6769882,05
2021-10-15;03;8;272740,31
2021-10-15;04;7;57857,24
2021-10-15;05;4;424347,05
2021-10-15;06;4;367269,92
2021-10-15;07;4;366828,5
2021-10-15;08;3;157372,58
2021-10-15;09;4;500232,53
2021-10-15;10;2;619821,39
2021-10-15;11;2;1117274,73
2021-10-15;12;5;375251,5
2021-10-15;13;5;994316,37
2021-10-15;14;8;276867,95
2021-10-15;15;4;2216236,33
2021-10-15;16;5;9754142,14
2021-10-15;17;7;101236,51
2021-10-15;18;5;3895946,91
2021-10-15;19;7;277459,09
2021-10-15;20;4;100128,61
2021-10-15;21;5;1232212,79
2021-10-15;22;7;1986949,25
2021-10-15;23;3;30198474,86
2021-10-15;24;7;4311143,8
2021-10-15;25;8;3461570,74
2021-10-15;26;4;11811378,68
2021-10-15;27;8;79344,09
2021-10-15;28;8;84603,43
2021-10-15;29;2;809506,52
2021-10-15;30;3;4133493,87
2021-10-15;31;1;8442336,17
2021-10-15;32;1;2046941,86
2021-10-15;33;1;2206665,91
2021-10-15;34;3;4960313,83
2021-10-15;35;2;1848285,51
2021-10-15;36;1;7841029,15
2021-10-15;37;1;1289270,25
2021-10-15;38;7;2240918,91
2021-10-15;39;2;651096,69
2021-10-15;40;1;3963470,82
2021-10-15;41;8;2338,5
2021-10-15;42;7;1467946,2
2021-10-15;43;5;595059,19
2021-10-15;44;1;756432,2
2021-10-15;45;6;868219,65
2021-10-15;46;1;2081356,22
2021-10-15;47;2;2958827,16
2021-10-15;48;1;4751935,28
2021-10-15;49;8;147453,07
2021-10-15;50;1;26250703,08
2021-10-15;51;2;400085,72
2021-10-15;52;5;6525210,05
2021-10-15;53;2;1015494,35
2021-10-15;54;7;6036370,35
2021-10-15;55;7;1627560,42
2021-10-15;56;5;4199542,94
2021-10-15;57;1;2372212,43
2021-10-15;58;5;961666,82
2021-10-15;59;5;1817037,03
2021-10-15;60;2;1039751,65
2021-10-15;61;3;23757615,47
2021-10-15;62;1;1872135,12
2021-10-15;63;5;8844621,71
2021-10-15;64;5;3145774,1
2021-10-15;65;8;132015,25
2021-10-15;66;6;7932279,87
2021-10-15;67;1;1692065,42
2021-10-15;68;1;2067229,78
2021-10-15;69;1;2380508,36
2021-10-15;70;7;746441,67
2021-10-15;71;1;5142877,82
2021-10-15;72;6;2202750,84
2021-10-15;73;5;5224254,66
2021-10-15;74;6;4519882,31
2021-10-15;75;8;792220
2021-10-15;76;1;3686889,75
2021-10-15;77;1;95030823,96
2021-10-15;78;2;17066516,29
2021-10-15;83;2;24451,05
2021-10-15;86;6;3012056,63
2021-10-15;87;8;70226,6
2021-10-15;89;6;836147,95
2021-10-15;91;3;190507,29
2021-10-15;92;3;15567,33
2021-10-15;94;3;52871,33
2021-10-16;01;3;465152,78
2021-10-16;02;5;5342344,56
2021-10-16;03;8;170352,54
2021-10-16;04;7;59578,87
2021-10-16;05;4;334585,22
2021-10-16;06;4;397148,07
2021-10-16;07;4;269417,79
2021-10-16;08;3;69203,25
2021-10-16;09;4;384708
2021-10-16;10;2;374371,19
2021-10-16;11;2;943379,56
2021-10-16;12;5;277864,28
2021-10-16;13;5;671787,97
2021-10-16;14;8;275188,04
2021-10-16;15;4;1044278,05
2021-10-16;16;5;7975790,57
2021-10-16;17;7;98029,25
2021-10-16;18;5;2195399,69
2021-10-16;19;7;209972,81
2021-10-16;20;4;151099,59
2021-10-16;21;5;760810,88
2021-10-16;22;7;1434393,36
2021-10-16;23;3;19973013,9
2021-10-16;24;7;3239305,44
2021-10-16;25;8;2543059,99
2021-10-16;26;4;7771030,56
2021-10-16;27;8;116240,2
2021-10-16;28;8;207717,86
2021-10-16;29;2;530281,77
2021-10-16;30;3;3609083,21
2021-10-16;31;1;6042313,5
2021-10-16;32;1;1305391,61
2021-10-16;33;1;1037237,4
2021-10-16;34;3;3284640,12
2021-10-16;35;2;1254025,71
2021-10-16;36;1;5149556,03
2021-10-16;37;1;776754,91
2021-10-16;38;7;1811555,37
2021-10-16;39;2;494969,6
2021-10-16;40;1;2620092,67
2021-10-16;42;7;883327,69
2021-10-16;43;5;616607,94
2021-10-16;44;1;523428,92
2021-10-16;45;6;334226,08
2021-10-16;46;1;1153742,86
2021-10-16;47;2;2008356,06
2021-10-16;48;1;3369255,34
2021-10-16;49;8;155556,26
2021-10-16;50;1;16747247,71
2021-10-16;51;2;217440,14
2021-10-16;52;5;3687085,83
2021-10-16;53;2;545197,28
2021-10-16;54;7;4316592,41
2021-10-16;55;7;955421,56
2021-10-16;56;5;3254346,21
2021-10-16;57;1;1317646,16
2021-10-16;58;5;764130,49
2021-10-16;59;5;1366190,37
2021-10-16;60;2;626508,79
2021-10-16;61;3;16219417,24
2021-10-16;62;1;994740,84
2021-10-16;63;5;5605985,81
2021-10-16;64;5;1931596,28
2021-10-16;65;8;101907,02
2021-10-16;66;6;5391381,71
2021-10-16;67;1;877691,12
2021-10-16;68;1;1903349,04
2021-10-16;69;1;1369137,09
2021-10-16;70;7;675283,55
2021-10-16;71;1;3014621,09
2021-10-16;72;6;1375255,57
2021-10-16;73;5;4628512,95
2021-10-16;74;6;2761013,83
2021-10-16;75;8;802239,87
2021-10-16;76;1;2608001,84
2021-10-16;77;1;56886660,16
2021-10-16;78;2;10090800,95
2021-10-16;83;2;24451,05
2021-10-16;86;6;2130510,33
2021-10-16;87;8;89129,66
2021-10-16;89;6;676318,6
2021-10-16;91;3;255918,07
2021-10-16;92;3;21170,66
2021-10-16;94;3;80097,41
2021-10-16;95;3;12777,38
2021-10-17;01;3;331946,55
2021-10-17;02;5;3894797,44
2021-10-17;03;8;116659,01
2021-10-17;04;7;55469,96
2021-10-17;05;4;231867,69
2021-10-17;06;4;145046,16
2021-10-17;07;4;221405,68
2021-10-17;08;3;57377,68
2021-10-17;09;4;324680,27
2021-10-17;10;2;363423,89
2021-10-17;11;2;681532,05
2021-10-17;12;5;209035,67
2021-10-17;13;5;599334,06
2021-10-17;14;8;129213,14
2021-10-17;15;4;592147,34
2021-10-17;16;5;5272766,49
2021-10-17;18;5;1805142,82
2021-10-17;19;7;175160,37
2021-10-17;20;4;96378,18
2021-10-17;21;5;466554,85
2021-10-17;22;7;1257202,95
2021-10-17;23;3;14759197,34
2021-10-17;24;7;2537011,65
2021-10-17;25;8;2073103,66
2021-10-17;26;4;5686155,91
2021-10-17;27;8;29257,97
2021-10-17;28;8;11018,33
2021-10-17;29;2;466476,53
2021-10-17;30;3;2413265,41
2021-10-17;31;1;4649192,92
2021-10-17;32;1;1084082,66
2021-10-17;33;1;1063165,57
2021-10-17;34;3;2945883,03
2021-10-17;35;2;1107671,97
2021-10-17;36;1;3751715,36
2021-10-17;37;1;586727,11
2021-10-17;38;7;1511896,57
2021-10-17;39;2;312851,27
2021-10-17;40;1;2448784,57
2021-10-17;41;8;1134,26
2021-10-17;42;7;762337,1
2021-10-17;43;5;331868,7
2021-10-17;44;1;498184,21
2021-10-17;45;6;250913,81
2021-10-17;46;1;1012846,48
2021-10-17;47;2;1440615,59
2021-10-17;48;1;2551231,34
2021-10-17;49;8;94341,84
2021-10-17;50;1;12447931,3
2021-10-17;51;2;224845,4
2021-10-17;52;5;3140172,2
2021-10-17;53;2;661570,34
2021-10-17;54;7;3651761,15
2021-10-17;55;7;787409,2
2021-10-17;56;5;2728159,36
2021-10-17;57;1;1129920,16
2021-10-17;58;5;460352,21
2021-10-17;59;5;1258712,34
2021-10-17;60;2;533159,91
2021-10-17;61;3;12834875,32
2021-10-17;62;1;889214,98
2021-10-17;63;5;4425855,59
2021-10-17;64;5;1467492,59
2021-10-17;65;8;98594,24
2021-10-17;66;6;4515059,6
2021-10-17;67;1;629675,97
2021-10-17;68;1;1172510,17
2021-10-17;69;1;1312518,89
2021-10-17;70;7;398475,9
2021-10-17;71;1;2029242,2
2021-10-17;72;6;1106789,63
2021-10-17;73;5;4315223,94
